DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	0.0464821	4	6	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.046625	4	6	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0467321	4	6	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.046875	4	6	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0469821	4	6	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.047125	4	7	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0472321	4	7	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.047375	4	7	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0474821	4	7	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.047625	4	7	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0477321	4	7	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.047875	4	7	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0479821	4	7	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.048125	4	8	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0482321	4	8	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.048375	4	8	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0484821	4	8	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.048625	4	8	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0487321	4	8	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.048875	4	8	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0489821	4	8	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.049125	4	9	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0492321	4	9	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.049375	4	9	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0494821	4	9	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.049625	4	9	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0497321	4	9	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.049875	4	9	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0499821	4	9	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.050125	5	0	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0502321	5	0	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.050375	5	0	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0504821	5	0	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.050625	5	0	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0507321	5	0	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.050875	5	0	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0509821	5	0	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.051125	5	1	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0512321	5	1	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.051375	5	1	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0514821	5	1	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.051625	5	1	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0517321	5	1	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.051875	5	1	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0519821	5	1	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.052125	5	2	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0522321	5	2	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.052375	5	2	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0524821	5	2	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.052625	5	2	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0527321	5	2	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.052875	5	2	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0529821	5	2	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.053125	5	3	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0532321	5	3	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.053375	5	3	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0534821	5	3	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.053625	5	3	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0537321	5	3	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.053875	5	3	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0539821	5	3	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.054125	5	4	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0542321	5	4	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.054375	5	4	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0544821	5	4	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.054625	5	4	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0547321	5	4	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.054875	5	4	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0549821	5	4	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.055125	5	5	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0552321	5	5	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.055375	5	5	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0554821	5	5	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.055625	5	5	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0557321	5	5	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.055875	5	5	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0559821	5	5	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.056125	5	6	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0562321	5	6	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.056375	5	6	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0564821	5	6	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.056625	5	6	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0567321	5	6	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.056875	5	6	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0569821	5	6	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.057125	5	7	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0572321	5	7	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.057375	5	7	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0574821	5	7	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.057625	5	7	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0577321	5	7	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.057875	5	7	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0579821	5	7	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.058125	5	8	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0582321	5	8	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.058375	5	8	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0584821	5	8	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.058625	5	8	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0587321	5	8	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.058875	5	8	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0589821	5	8	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.059125	5	9	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0592321	5	9	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.059375	5	9	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0594821	5	9	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.059625	5	9	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0597321	5	9	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.059875	5	9	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0599821	5	9	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.060125	6	0	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0602321	6	0	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.060375	6	0	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0604821	6	0	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.060625	6	0	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0607321	6	0	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.060875	6	0	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0609821	6	0	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.061125	6	1	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0612321	6	1	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.061375	6	1	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0614821	6	1	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.061625	6	1	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0617321	6	1	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.061875	6	1	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0619821	6	1	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.062125	6	2	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0622321	6	2	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.062375	6	2	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0624821	6	2	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.062625	6	2	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0627321	6	2	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.062875	6	2	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0629821	6	2	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.063125	6	3	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0632321	6	3	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.063375	6	3	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0634821	6	3	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.063625	6	3	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0637321	6	3	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.063875	6	3	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0639821	6	3	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.064125	6	4	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0642321	6	4	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.064375	6	4	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0644821	6	4	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.064625	6	4	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0647321	6	4	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.064875	6	4	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0649821	6	4	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.065125	6	5	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0652321	6	5	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.065375	6	5	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0654821	6	5	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.065625	6	5	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0657321	6	5	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.065875	6	5	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0659821	6	5	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.066125	6	6	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0662321	6	6	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.066375	6	6	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0664821	6	6	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.066625	6	6	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0667321	6	6	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.066875	6	6	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0669821	6	6	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.067125	6	7	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0672321	6	7	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.067375	6	7	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0674821	6	7	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.067625	6	7	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0677321	6	7	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.067875	6	7	3	1	6	1	1	0	12761	28	0	nan	1	0.00389299
UL	0.0679821	6	7	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.068125	6	8	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0682321	6	8	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.068375	6	8	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0684821	6	8	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.068625	6	8	2	1	6	1	1	0	12761	28	1	nan	0	0
DL	0.0687321	6	8	2	7	6	1	1	0	12761	28	2	nan	0	0.00389299
DL	0.068875	6	8	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0689821	6	8	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.069125	6	9	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0692321	6	9	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.069375	6	9	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0694821	6	9	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.069625	6	9	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0697321	6	9	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.069875	6	9	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0699821	6	9	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.070125	7	0	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0702321	7	0	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.070375	7	0	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0704821	7	0	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.070625	7	0	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0707321	7	0	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.070875	7	0	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0709821	7	0	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.071125	7	1	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0712321	7	1	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.071375	7	1	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0714821	7	1	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.071625	7	1	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0717321	7	1	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.071875	7	1	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0719821	7	1	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.072125	7	2	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0722321	7	2	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.072375	7	2	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0724821	7	2	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.072625	7	2	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0727321	7	2	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.072875	7	2	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0729821	7	2	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.073125	7	3	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0732321	7	3	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.073375	7	3	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0734821	7	3	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.073625	7	3	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0737321	7	3	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.073875	7	3	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0739821	7	3	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.074125	7	4	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0742321	7	4	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.074375	7	4	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0744821	7	4	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.074625	7	4	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0747321	7	4	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.074875	7	4	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0749821	7	4	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.075125	7	5	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0752321	7	5	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.075375	7	5	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0754821	7	5	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.075625	7	5	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0757321	7	5	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.075875	7	5	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0759821	7	5	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.076125	7	6	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0762321	7	6	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.076375	7	6	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0764821	7	6	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.076625	7	6	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0767321	7	6	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.076875	7	6	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0769821	7	6	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.077125	7	7	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0772321	7	7	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.077375	7	7	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0774821	7	7	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.077625	7	7	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0777321	7	7	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.077875	7	7	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0779821	7	7	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.078125	7	8	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0782321	7	8	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.078375	7	8	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0784821	7	8	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.078625	7	8	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0787321	7	8	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.078875	7	8	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0789821	7	8	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.079125	7	9	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0792321	7	9	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.079375	7	9	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0794821	7	9	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.079625	7	9	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0797321	7	9	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.079875	7	9	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0799821	7	9	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.080125	8	0	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0802321	8	0	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.080375	8	0	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0804821	8	0	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.080625	8	0	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0807321	8	0	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.080875	8	0	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0809821	8	0	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.081125	8	1	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0812321	8	1	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.081375	8	1	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0814821	8	1	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.081625	8	1	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0817321	8	1	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.081875	8	1	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0819821	8	1	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.082125	8	2	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0822321	8	2	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.082375	8	2	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0824821	8	2	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.082625	8	2	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0827321	8	2	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.082875	8	2	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0829821	8	2	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.083125	8	3	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0832321	8	3	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.083375	8	3	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0834821	8	3	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.083625	8	3	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0837321	8	3	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.083875	8	3	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0839821	8	3	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.084125	8	4	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0842321	8	4	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.084375	8	4	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0844821	8	4	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.084625	8	4	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0847321	8	4	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.084875	8	4	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0849821	8	4	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.085125	8	5	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0852321	8	5	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.085375	8	5	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0854821	8	5	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.085625	8	5	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0857321	8	5	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.085875	8	5	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0859821	8	5	3	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.086125	8	6	0	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0862321	8	6	0	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.086375	8	6	1	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0864821	8	6	1	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.086625	8	6	2	1	6	1	1	0	12761	28	0	nan	0	0.00389299
UL	0.0867321	8	6	2	7	6	1	1	0	12761	28	0	nan 	0	0.00389299
DL	0.086875	8	6	3	1	6	1	1	0	12761	28	0	nan	0	0.00389299
